training_data_path;omit_saturated_values;batch_size;num_epochs;early_stopping;patience;num_iterations_per_config;layer_configuration;trainable_count;non_trainable_count;loss;mean_absolute_error;trained_epochs;min_loss;min_mean_absolute_error;max_trained_epochs
../TrainingData/ideal_dchg.csv;True;64;500;True;13;3;[2, 12];205;0.0;[6.644777297973633, 7.377192974090576, 4.334582805633545];[1.633639931678772, 1.8650169372558594, 1.2976311445236206];[349, 38, 158];4.334582805633545;1.2976311445236206;349
../TrainingData/ideal_dchg.csv;True;64;500;True;13;3;[2, 16];337;0.0;[54.61954879760742, 54.94801330566406, 54.38615798950195];[4.851178169250488, 4.849289894104004, 4.914194107055664];[74, 31, 16];54.38615798950195;4.849289894104004;74
../TrainingData/ideal_dchg.csv;True;64;500;True;13;3;[2, 4, 2, 8];209;0.0;[57.6329345703125, 12.619824409484863, 5.239382743835449];[5.477864742279053, 2.1943600177764893, 1.5401840209960938];[143, 241, 309];5.239382743835449;1.5401840209960938;309
../TrainingData/ideal_dchg.csv;True;64;500;True;13;3;[1, 4, 2, 12];293;0.0;[9.110956192016602, 9.011104583740234, 8.759964942932129];[1.8916491270065308, 1.8634504079818726, 1.9108633995056152];[133, 35, 59];8.759964942932129;1.8634504079818726;133
../TrainingData/ideal_dchg.csv;True;64;500;True;13;3;[2, 8, 2, 8];393;0.0;[2.8170166015625, 1.7220028638839722, 1.4558178186416626];[1.0887091159820557, 0.8756710886955261, 0.7532550096511841];[252, 165, 34];1.4558178186416626;0.7532550096511841;252
