training_data_path;omit_saturated_values;batch_size;num_epochs;early_stopping;patience;num_iterations_per_config;layer_configuration;trainable_count;non_trainable_count;loss;mean_absolute_error;trained_epochs;min_loss;min_mean_absolute_error;max_trained_epochs
../TrainingData/ideal_dchg.csv;True;64;500;False;13;3;[2, 12];205;0.0;[46.62862014770508, 42.95414733886719, 41.73233413696289];[4.589005470275879, 4.8119049072265625, 4.636355876922607];[500, 500, 500];41.73233413696289;4.589005470275879;500
../TrainingData/ideal_dchg.csv;True;64;500;False;13;3;[2, 16];337;0.0;[2.8887181282043457, 2.7877542972564697, 2.6947669982910156];[1.0575129985809326, 1.0379440784454346, 1.0190402269363403];[500, 500, 500];2.6947669982910156;1.0190402269363403;500
../TrainingData/ideal_dchg.csv;True;64;500;False;13;3;[2, 4, 2, 8];209;0.0;[1.440549612045288, 1.0421360731124878, 1.1684415340423584];[0.7429799437522888, 0.6414006948471069, 0.7806607484817505];[500, 500, 500];1.0421360731124878;0.6414006948471069;500
../TrainingData/ideal_dchg.csv;True;64;500;False;13;3;[1, 4, 2, 12];293;0.0;[2.604214906692505, 1.4154000282287598, 1.3147034645080566];[1.0356125831604004, 0.8295138478279114, 0.7739332914352417];[500, 500, 500];1.3147034645080566;0.7739332914352417;500
../TrainingData/ideal_dchg.csv;True;64;500;False;13;3;[2, 8, 2, 8];393;0.0;[8.103185653686523, 2.370509386062622, 0.7635607123374939];[1.887083888053894, 0.9647857546806335, 0.6209551692008972];[500, 500, 500];0.7635607123374939;0.6209551692008972;500
