training_data_path;omit_saturated_values;batch_size;num_epochs;early_stopping;patience;num_iterations_per_config;leaky_relu;layer_configuration;trainable_count;non_trainable_count;loss;mean_absolute_error;trained_epochs;min_loss;min_mean_absolute_error;max_trained_epochs
../TrainingData/ideal_dchg.csv;True;64;500;False;8;3;True;[16, 16, 1];337;0.0;[0.7691919803619385, 1.6392377614974976, 0.9174109101295471];[0.5384202003479004, 0.8371033668518066, 0.5860062837600708];[500, 500, 500];0.7691919803619385;0.5384202003479004;500
../TrainingData/ideal_dchg.csv;True;64;500;False;8;3;True;[16, 'pa', 16, 1];209;0.0;[39.66099548339844, 3.950763702392578, 1.155680537223816];[4.269648551940918, 1.2509123086929321, 0.5719236135482788];[500, 500, 500];1.155680537223816;0.5719236135482788;500
../TrainingData/ideal_dchg.csv;True;64;500;False;8;3;True;[16, 'pm', 16, 1];209;0.0;[1.946696400642395, 1.013113260269165, 1.5455540418624878];[0.7814745903015137, 0.6277329325675964, 0.7417828440666199];[500, 500, 500];1.013113260269165;0.6277329325675964;500
../TrainingData/ideal_dchg.csv;True;64;500;False;8;3;True;[14, 14, 1];267;0.0;[0.981911301612854, 0.7183206677436829, 1.4966740608215332];[0.6025727391242981, 0.5854979753494263, 0.8196280002593994];[500, 500, 500];0.7183206677436829;0.5854979753494263;500
../TrainingData/ideal_dchg.csv;True;64;500;False;8;3;True;[14, 'pa', 14, 1];169;0.0;[3.1421101093292236, 1.5506455898284912, 41.03734588623047];[0.9792236685752869, 0.7229267954826355, 4.539666652679443];[500, 500, 500];1.5506455898284912;0.7229267954826355;500
../TrainingData/ideal_dchg.csv;True;64;500;False;8;3;True;[14, 'pm', 14, 1];169;0.0;[0.9276022911071777, 1.1984820365905762, 3.0077126026153564];[0.5514232516288757, 0.6615455746650696, 1.0194096565246582];[500, 500, 500];0.9276022911071777;0.5514232516288757;500
